metric_name,count,suggested_action,suggested_field_key,suggested_name_cn,suggested_alias,score,validator_status,validator_reason,unit,topic_examples,table_title_examples,page_examples,report_examples,candidate_details
个人网银交易金额（千元）,1,keep_unknown,,,,0,,no_candidate,千元,环境类,关键绩效表-环境类,page_30.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
总行公务车油耗总量（升）,1,keep_unknown,,,,0,,no_candidate,升,环境类,关键绩效表-环境类,page_30.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
总行办公用品总量（吨）,1,keep_unknown,,,,0,,no_candidate,吨,环境类,关键绩效表-环境类,page_30.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
劳动合同签订率（%）,1,keep_unknown,,,,0,,no_candidate,%,社会类,关键绩效表,page_30_left.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
反腐倡廉培训次数（次）,1,keep_unknown,,,,0,,no_candidate,次,社会类,关键绩效表,page_30_left.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
反腐倡廉培训覆盖人次（人）,1,keep_unknown,,,,0,,no_candidate,人,社会类,关键绩效表,page_30_left.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
投资者教育活动（次）,1,keep_unknown,,,,0,,no_candidate,次,社会类,关键绩效表,page_30_left.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
绿色贷款余额,1,keep_unknown,,,,0,,no_candidate,千元,环境类,环境类指标表,page_30_right.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
个人网银交易金额,1,keep_unknown,,,,0,,no_candidate,千元,环境类,环境类指标表,page_30_right.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
总行公务车耗油总量,1,keep_unknown,,,,0,,no_candidate,升,环境类,环境类指标表,page_30_right.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
总行办公用纸总量,1,keep_unknown,,,,0,,no_candidate,吨,环境类,环境类指标表,page_30_right.png,008_600928_西安银行_2024_西安银行：西安银行股份有限公司2024年社会责任(ESG)报告,[]
急性物理风险,1,keep_unknown,,,,0,,no_candidate,,,气候风险类型与应对措施表,page_76.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
慢性物理风险,1,keep_unknown,,,,0,,no_candidate,,,气候风险类型与应对措施表,page_76.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
政策与法规风险,1,keep_unknown,,,,0,,no_candidate,,,气候风险类型与应对措施表,page_76.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
市场风险,1,keep_unknown,,,,0,,no_candidate,,,气候风险类型与应对措施表,page_76.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
极端天气或自然灾害可能对公司经营网点、项目所在地等造成破坏，增加财产损失风险以及供应链风险。,1,keep_unknown,,,,0,,no_candidate,短期、中期,急性物理风险,量化数据绩效表,page_76_right.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
海平面上升、持续性高温等长期的气候变化可能会影响公司供应链的价格变动风险，给公司带来潜在的成本上升影响。,1,keep_unknown,,,,0,,no_candidate,长期,慢性物理风险,量化数据绩效表,page_76_right.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
各级政府、监管机构对于企业的环境信息披露要求将进一步提升，同时对公司环境数据的准确性要求不断提高，增加信息披露的合规风险。,1,keep_unknown,,,,0,,no_candidate,中期、长期,政策与法规风险,量化数据绩效表,page_76_right.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
市场客户的偏好逐渐转变为采用更低碳环保的替代产品、服务以及设计理念，可能增加设计难度以及营运成本。,1,keep_unknown,,,,0,,no_candidate,短期、中期、长期,市场风险,量化数据绩效表,page_76_right.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
中小企业款项准时支付率,1,keep_unknown,,,,0,,no_candidate,%,,供应商管理绩效,page_83_left.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
女生董事占比,1,keep_unknown,,,,0,,no_candidate,%,,关键绩效表,page_85.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
劳工视察事件数,1,keep_unknown,,,,0,,no_candidate,件,,关键绩效表,page_85.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
能源耗尽强度,1,keep_unknown,,,,0,,no_candidate,吨标准煤/百万元营收,,关键绩效表,page_85.png,009_002811_郑中设计_2024_郑中设计：2024年度环境、社会及公司治理（ESG）报告,[]
公司党委数量（含木级党委）,1,keep_unknown,,,,0,,no_candidate,个,,量化数据绩效表-治理绩效,page_46.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
公司党委数量（含本级党委）,1,keep_unknown,,,,0,,no_candidate,个,,公司党委数量及党员数量统计表,page_46_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
董事会成员出席率,1,keep_unknown,,,,0,,no_candidate,%,关键数据,董事会性别分布及关键数据,page_47.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
董事会成员会议出席率,1,keep_unknown,,,,0,,no_candidate,%,关键数据,董事会性别发布及关键数据,page_47_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
召开总次数,1,keep_unknown,,,,0,,no_candidate,次,公司治理,股东大会,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
审议合计通过议案数量,1,keep_unknown,,,,0,,no_candidate,项,公司治理,股东大会,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
累计审议议案,1,keep_unknown,,,,0,,no_candidate,项,公司治理,监事会,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
参与培训人员人数,1,keep_unknown,,,,0,,no_candidate,人,公司治理,监事会,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
液化石油气,1,keep_unknown,,,,0,,no_candidate,吨,环境管理,环境管理,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
其他不可再生能源消耗,1,keep_unknown,,,,0,,no_candidate,吨,环境管理,环境管理,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
其他外购能源消耗量,1,keep_unknown,,,,0,,no_candidate,标煤煤,能源管理,能源管理,page_54.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
股东大会/审议合计通过议案数量,1,keep_unknown,,,,0,,no_candidate,项,公司治理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
董事会/参加总人数,1,keep_unknown,,,,0,,no_candidate,人,公司治理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
监事会/召开监事会会议次数,1,keep_unknown,,,,0,,no_candidate,次,公司治理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
监事会/累计审议议案数,1,keep_unknown,,,,0,,no_candidate,项,公司治理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
监事会/参加总人数,1,keep_unknown,,,,0,,no_candidate,人,公司治理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
洗精煤,1,keep_unknown,,,,0,,no_candidate,吨,能源管理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
煤油,1,keep_unknown,,,,0,,no_candidate,吨,能源管理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
其他不可再生燃料消耗,1,keep_unknown,,,,0,,no_candidate,吨,能源管理,中国一重2024年环境，社会和治理（ESG）报告-公司治理,page_54_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
绿电,1,keep_unknown,,,,0,,no_candidate,千瓦时,能源管理,绩效表,page_54_right.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
50-60岁（含50岁，不含60岁）,1,keep_unknown,,,,0,,no_candidate,人,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-固体废弃物排放,page_55.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
60岁及以上,1,keep_unknown,,,,0,,no_candidate,人,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-固体废弃物排放,page_55.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
按专利类型分,1,keep_unknown,,,,0,,no_candidate,,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-固体废弃物排放,page_55.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
企业创新能力认证,1,keep_unknown,,,,0,,no_candidate,,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,page_55.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
国内供应商地区分布,1,keep_unknown,,,,0,,no_candidate,,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-研发与创新,page_55.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
按专利类型划分,1,keep_unknown,,,,0,,no_candidate,项,研发与创新,中国一重2024年环境，社会和治理（ESG）报告-固体废弃物排放与研发与创新数据,page_55_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
澳大利亚,1,keep_unknown,,,,0,,no_candidate,个,供应链管理,海外供应商地区分布,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
荷兰,1,keep_unknown,,,,0,,no_candidate,个,供应链管理,海外供应商地区分布,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
拥有质量管理体系建设认证的供应商数目,1,keep_unknown,,,,0,,no_candidate,个,供应链管理,供应商审核,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
因不合格被中止合作的供应商数目,1,keep_unknown,,,,0,,no_candidate,个,供应链管理,供应商审核,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
当地供应商绩效,1,keep_unknown,,,,0,,no_candidate,,供应链管理,供应商审核,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
重大风险与影响,1,keep_unknown,,,,0,,no_candidate,,供应链管理,供应商审核,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
劳务歧视事件数,1,keep_unknown,,,,0,,no_candidate,宗,劳动关系管理,多元化与机会平等,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
35岁以下（不含35岁）,1,keep_unknown,,,,0,,no_candidate,人,劳动关系管理,按年龄划分的员工数,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
35~40岁（含35岁，不含40岁）,1,keep_unknown,,,,0,,no_candidate,人,劳动关系管理,按年龄划分的员工数,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
45~50岁（含40岁，不含50岁）,1,keep_unknown,,,,0,,no_candidate,人,劳动关系管理,按年龄划分的员工数,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
55岁及以上,1,keep_unknown,,,,0,,no_candidate,人,劳动关系管理,按年龄划分的员工数,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
中专,1,keep_unknown,,,,0,,no_candidate,人,劳动关系管理,按学历划分的员工数,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
按性别划分的受训员工百分比,1,keep_unknown,,,,0,,no_candidate,%,劳动关系管理,福利与薪酬,page_56.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
奥地利,1,keep_unknown,,,,0,,no_candidate,个,海外供应商地区分布,中国一重2024年环境，社会和治理（ESG）报告-供应链管理,page_56_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
韩国,1,keep_unknown,,,,0,,no_candidate,个,海外供应商地区分布,中国一重2024年环境，社会和治理（ESG）报告-供应链管理,page_56_left.png,009_601106_中国一重_2024_中国一重：中国第一重型机械股份公司2024年度ESG报告,[]
